"BroodRef","MeanTotalProRate","MeanA","MeanAdev","MeanAsim","MeanVisitRateDifference","MeanS","MeanMFVisit1","MeanSdev","MeanSsim","MeanEffectiveTime","MeanMVisit1RateH","MeanFVisit1RateH","MeanDVDInfoChickNb","BreedingYear","HatchingDayAfter0401","SocialMumID","SocialDadID","DadAge","MumAge","ParentsAge","MBroodNb","MPriorResidence","MnextNBsame","MwillDivorce","FBroodNb","FPriorResidence","FnextNBsame","FwillDivorce","PairID","PairBroodNb","PairIDYear","NbHatched","NbRinged","AvgMass","MinMass","AvgTarsus","sdMass","sdTarsus","MassRange","MixedBroodYN","ResMassTarsus","XPriorResidence","sdResMassTarsus","MeanLogAdev","MeanLogSdev","MeanLogAdevAgeCat6","MeanLogSdevAgeCat6","MeanTotalProRateAgeCat6","MeanBroodSizeAgeCat6","MeanLogAdevAgeCat10","MeanLogSdevAgeCat10","MeanTotalProRateAgeCat10","MeanBroodSizeAgeCat10","PairDivorce"
"575",19.8245616295649,14,0.380000000000001,13.62,9,8,30,0.369999999999999,7.63,90.5999984741211,5.5,14.5,4,2004,80,857,4247,4,1,2.5,7,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"4247857",2,"42478572004",4,3,19.1000001430511,15.1999998092651,17.1500005722046,3.78241595658769,1.17331475142021,9.0000009536744,1,-1.66297468938413,TRUE,2.71349704313873,0.0484482581402915,-0.0412569611314966,-0.00194931835604965,0.0863846141988206,26.3157894736842,4,0.0988458346366326,-0.168898536461814,13.3333337854456,4,FALSE
"576",16.2030114291724,17.5,3.21,14.29,2,6,24,0.555,5.445,88.9999984741211,8,8,2,2004,80,284,456,2,2,2,4,FALSE,TRUE,TRUE,6,FALSE,NA,NA,"456284",3,"4562842004",3,2,16.6999998092651,14.3999996185303,17.25,3.25269146319793,0.63639718202728,4.6000003814697,1,-4.29077859800928,FALSE,1.77722838946441,0.197160569587728,0.0706951675782458,0.202392607209171,0.0289875368732524,12.0670391061453,2,0.191928531966285,0.112402798283239,20.3389837521995,2,TRUE
"577",4.5553146844004,2,0,2,3,0,7,-0.16,0.16,92.1999969482422,1,4,2,2004,81,955,591,2,1,1.5,2,FALSE,TRUE,FALSE,2,FALSE,TRUE,FALSE,"591955",2,"5919552004",5,0,NA,NA,NA,NA,NA,NA,1,NA,FALSE,NA,0,-0.277631736598279,0,-0.277631736598279,4.5553146844004,2,NA,NA,NA,NA,FALSE
"578",15.2664599004048,14.5,0.67,13.83,2.5,5.5,22.5,0.085,5.415,88.6499977111816,8.5,7,2.5,2004,81,960,650,2,1,1.5,3,TRUE,TRUE,FALSE,3,TRUE,TRUE,FALSE,"650960",3,"6509602004",4,2,22.5,20.7999992370605,18.25,2.40416413499365,0.353553390593274,3.400001525879,1,-0.768827190765797,TRUE,1.58446381710114,0.0460459356746596,-0.0783653909364429,-0.0298935302781424,-0.448342132464556,14.3167032938298,3,0.121985401627462,0.291611350591671,16.2162165069798,2,FALSE
"579",7.20579470260504,2,-0.53,2.53,5,1,10.5,0.585,0.415,88.2999977111816,1,6,1,2004,81,256,132,3,2,2.5,5,FALSE,FALSE,TRUE,4,TRUE,TRUE,NA,"132256",2,"1322562004",3,1,7.59999990463257,7.59999990463257,14,NA,NA,0,1,-5.98711995629471,TRUE,NA,-0.176734906494892,0.510825623765991,-0.353469812989784,0.693147180559945,5.24590181430844,1,0,0.328504066972036,9.16568759090164,1,TRUE
"580",20.4373707795733,16.5,2.36,14.14,3.5,9.5,29,2.01,7.49,84.9499984741211,8.5,12,2.5,2004,82,913,818,1,1,1,2,TRUE,FALSE,TRUE,2,TRUE,TRUE,FALSE,"818913",2,"8189132004",4,2,19.8500003814697,19.1000003814697,18.25,1.06066017177982,0.353553390593274,1.5,1,-3.4188268092961,TRUE,1.88036048967233,0.159822458244344,0.23850882185973,0.336472236621213,0.464305608131098,19.8221092757306,3,-0.0168273201325253,0.0127120355883617,21.052632283416,2,NA
"582",20.0888068680593,19,2.79,16.21,4,10,31,1.815,8.185,92.4499969482422,10.5,9.5,2.5,2004,82,442,457,2,2,2,4,TRUE,TRUE,FALSE,6,TRUE,TRUE,FALSE,"457442",3,"4574422004",4,2,22.3000001907349,21.3999996185303,18.6000003814697,1.27279301535529,0.141421895717003,1.8000011444092,1,-1.76614494325948,TRUE,0.944911637434788,0.156162384194908,0.168488033613121,0.162924691321155,0.130361817863243,15.0163225878801,3,0.14940007706866,0.206614249362999,25.1612911482384,2,FALSE
"583",34.0686155851775,29,0.0300000000000011,28.97,5,21,46.5,0.399999999999999,20.6,82.0499969482422,19.5,14.5,3,2004,82,512,765,1,1,1,2,FALSE,FALSE,TRUE,2,FALSE,TRUE,FALSE,"765512",2,"7655122004",3,3,23.4000002543132,22.5,18.9000002543132,1.38924420673348,0.519615022029028,2.5,1,-1.34955922505989,FALSE,0.206728368457606,0.00605292253317821,0.0147499715449906,-0.094385252961756,-0.103666774395266,32.752614401313,3,0.106491098028112,0.133166717485247,35.3846167690421,3,NA
"585",18.1909454069385,19,1.36,17.64,3,10,28,2.33,7.67,92.4500007629395,9.5,8.5,3,2004,85,4290,4275,4,4,4,12,FALSE,TRUE,FALSE,11,FALSE,TRUE,FALSE,"42754290",9,"427542902004",4,3,22.2999998728434,21,18.0666662851969,1.17898233723061,0.305505171195914,2.2999992370605,0,-0.551184171942229,FALSE,1.44123898133982,0.0728790446838549,0.244658708021952,0.0784249692991228,0.208544751893057,16.6666669383688,3,0.067333120068587,0.280772664150846,19.7152238755083,3,FALSE
"587",33.7488900326313,28,2.5,25.5,7.5,19.5,50.5,2.08,17.42,90.0499984741211,13,20.5,3,2004,87,76,287,2,3,2.5,4,TRUE,TRUE,FALSE,6,TRUE,TRUE,FALSE,"28776",2,"287762004",5,3,18,15,17.1666666666667,2.59807621135332,0.850489337164621,4.5,1,-2.80094100865017,TRUE,0.743505342010817,0.0949561998725339,0.109564552961148,0.01555901260029,0.0957205203927664,29.3159618834443,3,0.174353387144778,0.123408585529529,38.1818181818182,3,FALSE
"588",17.342657213105,11.5,0.879999999999999,10.62,6.5,6.5,26.5,1.145,5.355,91.7000007629395,12,5.5,2,2004,87,438,11,3,2,2.5,7,TRUE,TRUE,FALSE,5,TRUE,TRUE,FALSE,"11438",5,"114382004",4,2,18,15,16.8500003814697,4.24264068711928,0.919238276062818,6,1,-2.0795597628844,TRUE,2.11142111136226,0.0763871181280733,0.155558006131271,-0.0121004069340875,-0.0919989185006689,17.8021981007033,2,0.164874643190234,0.403114930763211,16.8831163255067,2,FALSE
"591",31.7737306364075,31.5,5.45,26.05,4,24,49.5,4.925,19.075,93.45,15,17,3.5,2004,93,471,661,2,2,2,4,TRUE,TRUE,FALSE,6,TRUE,TRUE,FALSE,"661471",4,"6614712004",5,4,19.5250000953674,11.5,17.125,5.43591465957553,1.43614066163451,11.7000007629395,1,-1.18102221397055,TRUE,2.39237892117963,0.177232129982886,0.196995895245202,0.286769247194421,0.363253915036775,33.901917873556,4,0.0676950127713515,0.0307378754536289,29.6455433992591,3,FALSE
"592",25.4339491244761,20,1.22,18.78,6.5,11.5,36.5,0.190000000000001,11.31,86.2999977111816,16,9.5,4,2004,94,533,417,2,1,1.5,5,FALSE,TRUE,FALSE,2,FALSE,TRUE,FALSE,"417533",2,"4175332004",4,2,20.8500003814697,20.5,17,0.494975286310277,0,0.700000762939499,1,0.428734170068174,FALSE,0.494975286310277,0.0668389617530841,0.0168508757735507,0,-0.00079968017056429,23.076923873588,4,0.133677923506168,0.0345014317176657,27.7909743753642,4,FALSE
"595",22.6558608383902,24,3.52,20.48,4.5,12,34,0.0899999999999999,11.91,89.7499969482422,9.5,13,2,2004,95,649,460,2,2,2,4,TRUE,FALSE,FALSE,6,TRUE,FALSE,FALSE,"460649",3,"4606492004",3,2,25.1999998092651,25,18.5,0.282842442734806,0.282843791434006,0.399999618530298,1,1.36166042262645,TRUE,0.938605198575815,0.12407462819559,-0.0882217145634344,0.0408219945202552,-0.250326285908012,14.8481444917091,2,0.207327261870925,0.0738828567811432,30.4635771850713,2,FALSE
"597",36.0567839558482,30,1.19,28.81,2.5,23,54.5,1.125,21.875,90.8,17,19.5,4,2004,95,45,166,3,3,3,7,TRUE,TRUE,FALSE,8,TRUE,TRUE,FALSE,"16645",7,"166452004",4,4,21.6749997138977,17,16.9249997138977,3.67548153462411,1.307350843491,7.8999996185303,1,1.42458781301302,TRUE,2.00143111729106,0.0375409609075704,0.0520878136999902,0.0190481949706944,0.0823709974331276,33.7297308425402,4,0.0560337268444464,0.0218046299668529,38.3838370691563,4,FALSE
"598",18.7638141442613,10.5,-0.710000000000001,11.21,9.5,6,28,0.575,5.425,89.3499969482422,14,4.5,2,2004,97,206,663,2,3,2.5,7,TRUE,NA,NA,10,TRUE,FALSE,NA,"663206",7,"6632062004",5,2,22.6000003814697,22.2000007629395,18.1000003814697,0.565684885469544,0.141421895717003,0.799999237060501,1,-0.327120360778973,TRUE,0.893566263390049,-0.0422789216099968,0.0588231014565735,0.0652405218684009,-0.0198026272961796,16.3822531284945,2,-0.149798365088395,0.137448830209327,21.1453751600282,2,NA
"599",8.4507043650569,4,0,4,6,1,13,0.24,0.76,92.2999984741211,1,7,1,2004,97,1063,537,1,1,1,1,FALSE,FALSE,NA,2,TRUE,NA,NA,"5371063",1,"53710632004",3,1,18.2000007629395,18.2000007629395,16,NA,NA,0,1,0.0567833350293878,TRUE,NA,0,0.174353387144778,NA,NA,NA,NA,0,0.174353387144778,8.4507043650569,1,NA
"602",17.8388147795415,16,5.34,10.66,4.5,10.5,26,5.63,4.87,87.4999977111816,6.5,11,2,2004,98,605,4423,3,2,2.5,5,FALSE,FALSE,TRUE,5,TRUE,TRUE,TRUE,"4423605",3,"44236052004",5,2,21.5500001907349,20.6000003814697,17.8000001907349,1.34350261451463,0.565686234168745,1.8999996185303,1,-0.693705481963165,TRUE,0.0319802297414398,0.384034997303944,0.748676117683347,0.534527736072779,0.960093354532548,16.3450627121519,2,0.233542258535108,0.537258880834146,19.3325668469311,2,TRUE
"604",12.5490530753586,8.5,0.33,8.17,4.5,3,19,-0.0150000000000001,3.015,90.65,4.5,8,2,2004,98,1100,831,1,2,1.5,3,FALSE,NA,NA,3,FALSE,TRUE,NA,"8311100",3,"83111002004",2,2,27.4499998092651,26.7999992370605,18.6999998092651,0.919239624762018,2.26274089057745,1.3000011444092,1,3.15605110043157,FALSE,6.16531978312891,0.0232928496185026,0.0514472115813163,0.0465856992370051,-0.105360515657826,14.3478265628923,2,0,0.208254938820459,10.7502795878248,2,NA
"605",11.9045144564664,11.5,0.35,11.15,2.5,3,17.5,0.0650000000000004,2.935,87.7999984741211,4.5,7,1,2004,99,646,500,1,2,1.5,3,FALSE,TRUE,FALSE,7,FALSE,TRUE,FALSE,"500646",3,"5006462004",4,1,22.2000007629395,22.2000007629395,17.5,NA,NA,0,1,0.639710159792264,FALSE,NA,0.0156604964131118,-0.00754281870902037,-0.0671666435438407,-0.120446153075867,10.7655504357288,1,0.0984876363700643,0.105360515657826,13.043478477204,1,FALSE
"606",12.2311716592453,6,-0.5,6.5,7,1,18,-0.66,1.66,88.3000007629394,9.5,2.5,1,2004,99,892,4435,7,1,4,14,TRUE,TRUE,FALSE,3,TRUE,TRUE,FALSE,"4435892",3,"44358922004",3,0,NA,NA,NA,NA,NA,NA,1,NA,TRUE,NA,-0.0715504218203366,-0.35734560506233,0,-0.23638877806423,12.1896158329599,1,-0.143100843640673,-0.478302432060431,12.2727274855306,1,FALSE
"609",7.23604389616949,5,-0.23,5.23,3.5,0,10.5,-0.92,0.92,85.9999977111816,2,5.5,1,2004,101,753,822,1,1,1,2,TRUE,NA,NA,2,TRUE,NA,NA,"822753",2,"8227532004",4,1,14.1999998092651,14.1999998092651,15.6999998092651,NA,NA,0,0,-3.25980254909418,TRUE,NA,-0.0341886487223684,-0.88537005100199,-0.0683772974447368,-1.46325540225602,9.37500031931061,1,0,-0.307484699747961,5.09708747302838,1,NA
"613",15.6659597034403,8.5,-1.16,9.66,4,2.5,20.5,-1.54,4.04,78.4000007629394,10,6,2,2004,100,903,354,2,1,1.5,5,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,"354903",3,"3549032004",3,2,26.9500007629395,25.2000007629395,18.5500001907349,2.47487373415292,0.919239624762018,3.5,1,2.99775850262287,FALSE,0.343651031487218,-0.179018489455396,-0.359399109365587,-0.0505522791628312,-0.566935869421929,15.8068059727692,2,-0.307484699747961,-0.151862349309246,15.5251134341113,2,FALSE
"618",20.3487630370052,20,5.14,14.86,1.5,10.5,30,3.255,7.245,88.3499984741211,9.5,11,2.5,2004,106,1074,4422,3,1,2,6,FALSE,FALSE,TRUE,3,TRUE,NA,NA,"44221074",3,"442210742004",4,2,19,18.6000003814697,17,0.565684885469612,0.707106781186548,0.799999237060597,1,-1.42126621140153,TRUE,1.07371575031541,0.288824337295875,0.345505258741354,0.307055523564553,0.298264181782318,18.5993117882962,3,0.270593151027197,0.39274633570039,22.0982142857143,2,TRUE
"621",14.6277368254503,13,1.29,11.71,4.5,4,21,-0.195,4.195,86.3500030517578,5,9.5,2,2004,107,860,114,3,1,2,6,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,"114860",2,"1148602004",3,2,26.25,26,18.4499998092651,0.353553390593274,0.63639583332808,0.5,1,2.52556348703932,FALSE,1.82901333741812,0.0983629672741367,-0.11476891673968,0.135701232710499,-0.316269529303694,11.6704801416993,2,0.0610247018377747,0.0867316958243331,17.5849935092012,2,FALSE
"625",13.4831460674157,17,4.16,12.84,1,4,20,0.22,3.78,89,6,7,3,2004,108,562,393,2,1,1.5,3,TRUE,FALSE,NA,3,TRUE,NA,NA,"393562",3,"3935622004",3,3,20.200000445048,15.8000001907349,16.9000002543132,3.81575701560946,1.21243578553985,6.8000001907348,1,0.00653853265774308,TRUE,1.01933805166858,0.271433840441991,0.0501243871825688,NA,NA,NA,NA,0.271433840441991,0.0501243871825688,13.4831460674157,3,NA
"626",25.2999763424633,20,3.79,16.21,11.5,11,38.5,1.05,9.95,90.8000007629394,18.5,7,2.5,2004,110,521,1038,1,1,1,3,TRUE,TRUE,FALSE,3,TRUE,TRUE,FALSE,"1038521",3,"10385212004",4,2,23.5,22.3999996185303,19.1000003814697,1.55563545809003,0.565684885469544,2.2000007629394,1,-1.70516952574009,TRUE,0.244116200225515,0.170289081414425,0.112212508601148,0.0516832339518597,0.157043749609686,18.9189192440088,3,0.28889492887699,0.0673812675926098,31.6810334409177,2,FALSE
"627",22.3244139701425,15.5,-0.0499999999999989,15.55,4.5,10.5,34,0.615,9.885,91.5000030517578,13.5,9,2,2004,110,342,421,2,2,2,4,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"421342",2,"4213422004",2,2,23.9499998092651,23.8999996185303,18.4499998092651,0.0707109478584676,0.777817729045015,0.100000381469702,1,0.225563296304425,TRUE,1.73263037688673,-0.0306050906685715,0.00073577920081503,-0.103885744506721,-0.101352494260288,16.9565211766609,2,0.0426755631695781,0.102824052661918,27.692306763624,2,FALSE
"630",33.3536990155087,33.5,2.41,31.09,3,25,51,1.225,23.775,91.9000030517578,17,16,3,2004,112,416,4418,5,2,3.5,10,FALSE,FALSE,FALSE,6,FALSE,FALSE,FALSE,"4418416",5,"44184162004",3,3,28.0333334604899,27.5,18.9000002543132,0.472581549172238,0.754983418263659,0.899999618530298,0,3.28377398111681,FALSE,1.29008261081955,0.100399176941682,0.116315922889944,0.25225163547228,0.340088523609668,25.9179257117146,3,-0.0514532815889156,-0.107456677829781,40.7894723193027,3,FALSE
"631",18.6038906399122,19,2.04,16.96,1,10.5,28.5,1.445,9.055,91.8499984741211,10,9,1,2004,116,1062,957,1,1,1,1,FALSE,NA,NA,1,FALSE,NA,NA,"9571062",1,"95710622004",2,1,25,25,19.7000007629395,NA,NA,0,0,-1.57199966484175,FALSE,NA,0.121652950260376,0.152931156412966,0.228563618783549,0.20132450391957,15.0819674646257,1,0.0147422817372034,0.104537808906363,22.1258138151986,1,NA
"634",14.7647790247077,12,-0.440000000000001,12.44,1.5,6,22.5,1.325,4.675,91.6000007629394,6.5,8,2,2004,117,4273,4153,4,4,4,12,TRUE,TRUE,FALSE,8,TRUE,TRUE,FALSE,"41534273",6,"415342732004",3,2,24.4500007629395,20.2000007629395,18.4499998092651,6.01040764008565,0.777817729045015,8.5,0,0.725564249978823,TRUE,4.20706631534046,-0.0847141688993549,0.203328988077594,-0.328033367975348,0.110311020817683,12.3110147130644,2,0.158605030176639,0.296346955337505,17.2185433363511,2,FALSE
"635",12.7042979189162,11,0.359999999999999,10.64,1,5,18.5,1.265,3.735,86.8999977111816,6.5,6.5,2,2004,118,4424,590,2,3,2.5,6,TRUE,NA,NA,6,TRUE,TRUE,TRUE,"5904424",5,"59044242004",3,2,23.25,23,18.4499998092651,0.353553390593274,0.0707109478584676,0.5,1,-0.474436512960676,TRUE,0.517494079553447,0.0192939663779356,0.337064587362092,-0.0184945826361643,0.510825623765991,8.42105278186558,2,0.0570825153920354,0.163303550958193,16.9875430559668,2,TRUE
"636",24.4824515681026,22.5,2.81,19.69,7.5,13,36,2.025,10.975,88.1500030517578,10.5,14,3,2004,118,985,409,2,1,1.5,4,FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,"409985",4,"4099852004",4,3,23.8500003814697,23.5,18.9499998092651,0.494975286310277,0.0707109478584676,0.700000762939499,1,-1.01346052323668,FALSE,0.331034597350104,0.124408518480087,0.0455049728227159,0.0246926125903714,-0.245657431965765,19.1343956902786,3,0.224124424369802,0.336667377611197,29.8305074459267,3,TRUE
"637",14.1383164972959,8.5,-2.18,10.68,1,4,19.5,-0.0549999999999997,4.055,82.7000015258789,7,7,2,2004,119,428,4421,3,2,2.5,3,TRUE,TRUE,NA,5,TRUE,NA,NA,"4421428",3,"44214282004",3,2,20.25,19,17.6000003814697,1.76776695296637,0.848528676903551,2.5,1,-1.53809635050297,TRUE,0.199515060739156,-0.217741345371596,-0.121913317769978,-0.199713299505824,0.378898080723443,13.1868131868132,2,-0.235769391237368,-0.6227247162634,15.0898198077787,2,NA
"638",12.8670456887079,15,2.92,12.08,1,7,19.5,1.855,5.145,90.8,6.5,6.5,2,2004,119,963,1053,1,1,1,3,TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,"1053963",2,"10539632004",4,2,15.8499999046326,14.1999998092651,17,2.33345251278555,0.282843791434006,3.3000001907349,1,-4.57126630676893,TRUE,1.67768975694454,0.19344361035394,-0.0506851716377343,0.234839591077401,0.437070447523495,18.4412739437794,2,0.15204762963048,-0.538440790798964,7.29281743363632,2,TRUE
"639",18.5135923059794,17.5,4.23,13.27,5.5,9.5,27.5,3.22,6.28,88.2499969482422,9.5,9,3,2004,119,1083,1095,1,1,1,3,FALSE,FALSE,NA,2,FALSE,NA,NA,"10951083",2,"109510832004",3,3,20.2333335876465,17.2000007629395,17,2.66520762900939,1.3228756555323,5,1,-0.187932623755029,FALSE,1.09918267446806,0.218335560635962,0.394615926877625,0.334813236165301,0.383766745647086,24.3956052137305,3,0.101857885106624,0.405465108108164,12.6315793982283,3,NA
"640",10.6562660829399,6.5,-0.57,7.07,4.5,1.5,16,-0.48,1.98,90.6,5,5.5,2,2004,120,832,513,1,1,1,3,FALSE,FALSE,TRUE,2,FALSE,TRUE,NA,"513832",1,"5138322004",2,2,14.1000003814697,9.5,15.5499997138977,6.50538292639593,1.76776627861673,9.2000007629395,1,-3.01809444211428,FALSE,2.4068829003878,-0.16614978399001,-0.0417782634866665,-0.0189497487796622,-0.449800921928216,13.5287481252935,2,-0.313349819200359,0.366244394954883,7.7837840405862,2,TRUE
"643",14.6748852837997,9,2.22,6.78,7,3,22.5,0.665,2.335,91.9499984741211,4,11,2,2005,86,1446,4423,4,1,2.5,7,TRUE,NA,NA,2,TRUE,FALSE,NA,"44231446",2,"442314462005",3,2,22.2000007629395,20.2000007629395,17.8500003814697,2.82842712474619,0.494975286310277,4,1,-0.157607783436321,TRUE,1.68084542893318,0.156733094803748,-0.241213074622146,0.313466189607495,0.367724780125317,13.8157894736842,2,0,-0.85015092936961,15.5339810939153,2,NA
"647",20.1735364594875,19,-1.12,20.12,2,12,31,1.42,10.58,92.1999969482422,11,9,3,2005,86,353,725,3,3,3,6,TRUE,TRUE,NA,8,TRUE,FALSE,NA,"725353",5,"7253532005",6,3,23.8666667938232,21.7999992370605,18.5333334604899,2.46846823842907,1.00166529278232,4.8000011444092,1,-0.0476078419340259,TRUE,0.715865526750311,-0.0558470130191128,0.120586962989118,NA,NA,NA,NA,-0.0558470130191128,0.120586962989118,20.1735364594875,3,NA
"648",18.5571692720683,10,0.19,9.81,9,5.5,28.5,0.93,4.57,91.9999977111816,5,14,2,2005,87,540,1053,2,2,2,5,TRUE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"1053540",2,"10535402005",5,2,22.75,22.2000007629395,18.3500003814697,0.777816380345815,1.20208206749682,1.099998474121,1,-0.746632938121529,TRUE,2.00916595125222,0.0187666452965185,0.16495182366323,0.0161293819298835,0.254396094818314,15.1315792005368,2,0.0214039086631536,0.0755075525081453,21.9827593435998,2,FALSE
"649",28.7582290522435,25,1.21,23.79,4,18.5,43,1.53,16.97,89.9999969482422,13.5,15.5,3,2005,89,256,650,3,3,3,7,TRUE,FALSE,FALSE,6,FALSE,FALSE,FALSE,"650256",1,"6502562005",5,3,23.9333337148031,21.2000007629395,19.4000002543132,2.61023571932838,0.692820763510876,5.1999988555908,1,-1.9552501563157,TRUE,1.59085237599645,0.0500170576803561,0.0841931228131607,0.0614027022202759,0.0854876118234398,25.3246761610907,3,0.0386314131404364,0.0828986338028816,32.1917819433964,3,FALSE
"650",8.62322220500651,6.5,0.36,6.14,2,1.5,13,0.2,1.3,90.4999992370605,3.5,5.5,1,2005,89,1318,1210,1,1,1,2,FALSE,TRUE,NA,2,FALSE,FALSE,TRUE,"12101318",2,"121013182005",2,1,27.2000007629395,27.2000007629395,18,NA,NA,0,1,4.50068576804656,FALSE,NA,0.0646725014798624,-0.220802077362019,0.306525160253261,-0.770108221696074,6.61521499448732,1,-0.177180157293536,0.328504066972036,10.6312294155257,1,TRUE
"652",14.723806129722,19.5,4.16,15.34,1,6.5,22.5,0.63,5.87,91.75,7.5,7.5,2,2005,89,646,1226,1,3,2,2,FALSE,FALSE,TRUE,9,FALSE,FALSE,TRUE,"1226646",1,"12266462005",4,0,NA,NA,NA,NA,NA,NA,1,NA,FALSE,NA,0.246008578404404,0.177590777053063,0.246008578404404,0.177590777053063,14.723806129722,2,NA,NA,NA,NA,TRUE
"654",26.7053188851635,21.5,-0.390000000000001,21.89,6.5,13.5,41,0.23,13.27,91.7,16,10.5,4,2005,91,1069,1935,1,2,1.5,3,TRUE,TRUE,FALSE,5,TRUE,TRUE,FALSE,"19351069",3,"193510692005",4,4,22.8000001907349,21.2000007629395,18.8499999046326,2.00499405730818,0.387298909175416,4.5,1,-1.83565605287416,TRUE,1.67376736708714,-0.00480781836718273,0.0479250130877156,0.134196065297714,0.153040185543231,19.2904649792702,4,-0.143811702032079,-0.0571901593678001,34.1201727910569,4,FALSE
"656",30.3312889041977,23,2.77,20.23,2,15,46.5,1.12,13.88,91.9500015258789,16,14,3,2005,92,649,460,3,3,3,7,TRUE,FALSE,FALSE,9,TRUE,FALSE,FALSE,"460649",6,"4606492005",4,3,21.466667175293,19,18.7000001271566,2.61023662054821,0.699999809265366,5.2000007629395,1,-2.82728225771287,TRUE,2.42420642732164,0.117345433834399,0.0410998107563232,-0.027899837528799,-0.189541804767442,31.7152103559871,3,0.262590705197598,0.271741426280088,28.9473674524084,3,FALSE
"658",14.4330866521095,14,3.08,10.92,3,6,22,1.86,4.14,91,8.5,5.5,1,2005,94,122,1448,1,4,2.5,3,TRUE,TRUE,FALSE,8,TRUE,TRUE,FALSE,"1448122",2,"14481222005",5,1,27,27,19.2999992370605,NA,NA,0,0,1.33922332458162,TRUE,NA,0.243048731636915,0.198097581818672,0.25523186586571,0.00668898815079671,9.36454881358233,1,0.23086559740812,0.389506175486548,19.5016244906367,1,FALSE
"659",26.3101604278075,25,1.32,23.68,3,17,41,1.18,15.82,93.5,15,12,5,2005,94,1940,1970,1,1,1,2,FALSE,NA,NA,2,FALSE,FALSE,NA,"19701940",2,"197019402005",5,4,17.125,15.1999998092651,16.0499999523163,2.05162562912105,0.655743905756228,4.4000005722046,1,-1.13211975845888,FALSE,0.600957115024182,0.0531526069777339,0.0698095313935074,0.0531526069777339,0.0698095313935074,26.3101604278075,5,NA,NA,NA,NA,NA
"660",16.8602623139094,16.5,0.540000000000001,15.96,1,5.5,25.5,-0.935,6.435,90.7999984741211,9,8,3.5,2005,94,1589,393,3,1,2,6,FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,"3931589",3,"39315892005",4,3,18.0666672388713,13.8000001907349,16.533332824707,4.75955205610147,1.16761832161144,9.4000005722046,1,-1.29150838155863,FALSE,2.05323479495245,0.017473991277916,-0.230795092002753,0.109161769216822,0.075738259626483,18.0000006103516,4,-0.0742137866609894,-0.53732844363199,15.7205240174673,3,FALSE
"663",17.0119139994585,13,-1.03,14.03,3.5,7,26.5,0.665,6.335,93.4499977111817,7.5,9,3,2005,97,442,457,3,3,3,7,TRUE,TRUE,FALSE,9,TRUE,TRUE,FALSE,"457442",6,"4574422005",4,3,25.5333334604899,24.3999996185303,19.5333334604899,1.47422353706344,0.378593570648627,2.8000011444092,1,-0.658989958758742,TRUE,0.990367594543521,-0.0699298743843369,0.113339603073259,-0.154785398985349,0.0035356548323078,18.5897438927959,3,0.0149256502166756,0.22314355131421,15.434084106121,3,FALSE
"664",21.8361145376186,21,3.51,17.49,3.5,11,31.5,1.255,9.745,86.7999984741211,9.5,12,2,2005,97,1228,115,4,1,2.5,12,FALSE,NA,NA,3,FALSE,NA,NA,"1151228",3,"11512282005",3,2,25.1499996185303,25,19.3500003814697,0.212131494876271,0.494975286310277,0.299999237060501,1,-0.624682103082646,FALSE,1.35971319068929,0.180689102651855,0.1193220088095,0.143100843640673,0.083381608939051,23.6276849642005,2,0.218277361663037,0.155262408679949,20.0445441110367,2,NA
"665",12.4061220150731,12,0.57,11.43,3,3,19,-1.295,4.295,91.7500015258789,6.5,6.5,1,2005,99,416,4418,6,3,4.5,13,TRUE,TRUE,FALSE,9,TRUE,TRUE,FALSE,"4418416",8,"44184162005",2,1,26.3999996185303,26.3999996185303,19.5,NA,NA,0,0,0.283611448400232,TRUE,NA,0.0735172634170201,-0.356082593197854,-0.00242130868901023,-0.280382769970169,16.2689802079773,1,0.14945583552305,-0.431782416425538,8.54326382216883,1,FALSE
"668",22.635304460115,13.5,0.0999999999999996,13.4,13,8.5,35,0.98,7.52,92.8000007629394,5,18,3,2005,100,988,145,4,2,3,11,FALSE,FALSE,FALSE,8,FALSE,FALSE,FALSE,"145988",8,"1459882005",4,3,26.0999997456868,25.2999992370605,18.5666669209798,0.854400731713049,0.808289684677577,1.7000007629395,1,2.109789860811,FALSE,2.54313997399774,0.00882220310377473,0.126236762624892,0.1122809585024,0.229043273441398,21.2446344974949,3,-0.0946365522948506,0.023430251808386,24.0259744227351,3,FALSE
"670",11.6936008209147,10.5,0.530000000000001,9.97,2.5,3,17.5,-0.47,3.47,89.6999977111817,7,4.5,1,2005,102,592,418,3,3,3,6,TRUE,FALSE,FALSE,6,TRUE,FALSE,FALSE,"418592",6,"4185922005",1,1,26.2000007629395,26.2000007629395,17.7999992370605,NA,NA,0,1,3.95629726275824,TRUE,NA,0.0523077258360187,-0.163979959475175,0.00873367996875463,0.0339015516756814,10.8597286942379,1,0.0958817717032827,-0.361861470626032,12.5274729475914,1,FALSE
