"Filename","Tstart","Tend","State","Sex","Protocol","DVDRef"
"2004\40538.xlsx",51.9,52,"A","1","Shinichi",538
"2004\40538.xlsx",51.9,63.6,"IN","0","Shinichi",538
"2004\40538.xlsx",52.5,52.8,"A","1","Shinichi",538
"2004\40538.xlsx",63.7,66.5,"IN","1","Shinichi",538
"2004\40538.xlsx",69,69.1,"A","1","Shinichi",538
"2004\40538.xlsx",69.1,70,"IN","1","Shinichi",538
"2004\40538.xlsx",69.5,69.9,"A","0","Shinichi",538
"2004\40538.xlsx",69.9,75.7,"IN","0","Shinichi",538
"2004\40538.xlsx",70,70.4,"A","1","Shinichi",538
"2004\40538.xlsx",47.5,47.6,"A","1","Shinichi",538
"2004\40538.xlsx",47.6,48.9,"IN","1","Shinichi",538
"2004\40538.xlsx",49.1,49.2,"A","1","Shinichi",538
"2004\40538.xlsx",82.4,82.5,"A","1","Shinichi",538
"2004\40538.xlsx",82.5,83.9,"IN","1","Shinichi",538
"2004\40538.xlsx",83.7,84,"A","0","Shinichi",538
"2004\40538.xlsx",84,85,"IN","0","Shinichi",538
"2004\40538.xlsx",90.6,92.1,"IN","1","Shinichi",538
"2004\40538.xlsx",92.3,93.8,"IN","1","Shinichi",538
"2004\40538.xlsx",75.6,75.9,"A","1","Shinichi",538
"2004\40538.xlsx",75.7,75.8,"A","0","Shinichi",538
"2004\40538.xlsx",75.9,82.1,"IN","1","Shinichi",538
"2004\40539.xlsx",4.8,5,"A","0","Shinichi",539
"2004\40539.xlsx",17.6,17.8,"A","0","Shinichi",539
"2004\40539.xlsx",5,10.3,"IN","0","Shinichi",539
"2004\40539.xlsx",10.2,10.3,"A","1","Shinichi",539
"2004\40539.xlsx",10.3,11.5,"IN","1","Shinichi",539
"2004\40539.xlsx",26,31.1,"IN","0","Shinichi",539
"2004\40539.xlsx",30.3,31.1,"A","1","Shinichi",539
"2004\40539.xlsx",31.1,32.5,"IN","1","Shinichi",539
"2004\40539.xlsx",32.5,35.6,"IN","0","Shinichi",539
"2004\40539.xlsx",35.4,35.6,"A","1","Shinichi",539
"2004\40539.xlsx",35.6,36.1,"IN","1","Shinichi",539
"2004\40539.xlsx",50.7,50.9,"IN","0","Shinichi",539
"2004\40539.xlsx",51.1,51.2,"A","0","Shinichi",539
"2004\40539.xlsx",51.2,54,"IN","0","Shinichi",539
"2004\40539.xlsx",54.2,60.5,"IN","0","Shinichi",539
"2004\40539.xlsx",17.8,22.2,"IN","0","Shinichi",539
"2004\40539.xlsx",22,22.2,"A","1","Shinichi",539
"2004\40539.xlsx",22.2,22.4,"IN","1","Shinichi",539
"2004\40539.xlsx",62.8,63.1,"IN","0","Shinichi",539
"2004\40539.xlsx",63.1,63.2,"A","1","Shinichi",539
"2004\40539.xlsx",63.2,63.5,"IN","1","Shinichi",539
"2004\40539.xlsx",72,72.1,"A","1","Shinichi",539
"2004\40539.xlsx",72.1,72.4,"IN","1","Shinichi",539
"2004\40539.xlsx",74.2,74.4,"A","1","Shinichi",539
"2004\40539.xlsx",74.4,74.6,"IN","1","Shinichi",539
"2004\40539.xlsx",74.8,75.9,"IN","0","Shinichi",539
"2004\40539.xlsx",75.7,76,"A","1","Shinichi",539
"2004\40539.xlsx",76,76.2,"IN","1","Shinichi",539
"2004\40539.xlsx",60.5,60.7,"IN","1","Shinichi",539
"2004\40539.xlsx",62.3,62.4,"A","1","Shinichi",539
"2004\40539.xlsx",62.4,62.6,"IN","1","Shinichi",539
"2004\40539.xlsx",77.5,77.6,"A","1","Shinichi",539
"2004\40539.xlsx",77.6,77.8,"IN","1","Shinichi",539
"2004\40539.xlsx",79.1,79.2,"A","0","Shinichi",539
"2004\40539.xlsx",79.2,79.9,"IN","0","Shinichi",539
"2004\40539.xlsx",79.6,81.1,"A","1","Shinichi",539
"2004\40539.xlsx",81.1,81.4,"IN","1","Shinichi",539
"2004\40539.xlsx",81.4,81.5,"A","0","Shinichi",539
"2004\40539.xlsx",81.5,83,"IN","0","Shinichi",539
"2004\40539.xlsx",92.9,93.4,"A","1","Shinichi",539
"2004\40540.xlsx",2.6,2.7,"A","0","Shinichi",540
"2004\40540.xlsx",2.7,2.9,"IN","0","Shinichi",540
"2004\40540.xlsx",5,6,"IN","0","Shinichi",540
"2004\40540.xlsx",9.3,9.4,"A","0","Shinichi",540
"2004\40540.xlsx",9.4,9.6,"IN","0","Shinichi",540
"2004\40540.xlsx",16.6,16.7,"A","0","Shinichi",540
"2004\40540.xlsx",16.7,16.9,"IN","0","Shinichi",540
"2004\40540.xlsx",19.1,19.2,"A","0","Shinichi",540
"2004\40540.xlsx",19.2,26,"IN","0","Shinichi",540
"2004\40540.xlsx",28.1,28.3,"IN","0","Shinichi",540
"2004\40540.xlsx",31,31.3,"IN","0","Shinichi",540
"2004\40540.xlsx",34,34.1,"A","0","Shinichi",540
"2004\40540.xlsx",34.1,35.2,"IN","0","Shinichi",540
"2004\40540.xlsx",36.7,42.9,"IN","0","Shinichi",540
"2004\40540.xlsx",45.5,45.6,"A","0","Shinichi",540
"2004\40540.xlsx",45.6,46.2,"IN","0","Shinichi",540
"2004\40540.xlsx",52.1,52.2,"A","0","Shinichi",540
"2004\40540.xlsx",52.2,67,"IN","0","Shinichi",540
"2004\40540.xlsx",71.5,71.6,"A","0","Shinichi",540
"2004\40540.xlsx",71.6,72.7,"IN","0","Shinichi",540
"2004\40540.xlsx",72.7,72.8,"A","0","Shinichi",540
"2004\40540.xlsx",74.4,74.5,"A","0","Shinichi",540
"2004\40540.xlsx",74.5,74.8,"IN","0","Shinichi",540
"2004\40540.xlsx",76.6,84.5,"IN","0","Shinichi",540
"2004\40540.xlsx",88.8,93.6,"IN","0","Shinichi",540
"2004\40541.xlsx",2.6,3,"IN","1","Shinichi",541
"2004\40541.xlsx",2.8,2.9,"A","0","Shinichi",541
"2004\40541.xlsx",2.9,3.6,"IN","0","Shinichi",541
"2004\40541.xlsx",8.1,8.3,"A","0","Shinichi",541
"2004\40541.xlsx",8.3,8.4,"A","1","Shinichi",541
"2004\40541.xlsx",8.4,10,"IN","1","Shinichi",541
"2004\40541.xlsx",10,13.9,"IN","0","Shinichi",541
"2004\40541.xlsx",14,14.6,"IN","1","Shinichi",541
"2004\40541.xlsx",14.8,17.1,"IN","1","Shinichi",541
"2004\40541.xlsx",17.1,17.2,"A","0","Shinichi",541
"2004\40541.xlsx",17.2,23.7,"IN","0","Shinichi",541
"2004\40541.xlsx",26.3,26.5,"A","0","Shinichi",541
"2004\40541.xlsx",26.5,27.2,"IN","0","Shinichi",541
"2004\40541.xlsx",26.5,30,"IN","1","Shinichi",541
"2004\40541.xlsx",30.4,31.2,"IN","1","Shinichi",541
"2004\40541.xlsx",31.1,31.2,"A","0","Shinichi",541
"2004\40541.xlsx",31.2,32,"IN","0","Shinichi",541
"2004\40541.xlsx",32.1,32.5,"IN","1","Shinichi",541
"2004\40541.xlsx",32.5,36.9,"IN","0","Shinichi",541
"2004\40541.xlsx",42.2,42.3,"A","1","Shinichi",541
"2004\40541.xlsx",42.3,46.1,"IN","1","Shinichi",541
"2004\40541.xlsx",50.5,52.3,"IN","0","Shinichi",541
"2004\40541.xlsx",52.3,55.5,"IN","1","Shinichi",541
"2004\40541.xlsx",62.8,63,"IN","1","Shinichi",541
"2004\40541.xlsx",68.3,68.6,"IN","1","Shinichi",541
"2004\40541.xlsx",68.5,74.6,"IN","0","Shinichi",541
"2004\40541.xlsx",76.2,76.4,"IN","0","Shinichi",541
"2004\40541.xlsx",76.9,77.5,"IN","1","Shinichi",541
"2004\40541.xlsx",77.5,77.8,"IN","0","Shinichi",541
"2004\40541.xlsx",79,79.5,"IN","0","Shinichi",541
"2004\40541.xlsx",79.1,79.5,"IN","1","Shinichi",541
"2004\40541.xlsx",82.9,83.6,"IN","1","Shinichi",541
"2004\40541.xlsx",83.2,83.5,"IN","0","Shinichi",541
"2004\40541.xlsx",86.1,87.8,"IN","1","Shinichi",541
"2004\40541.xlsx",87.8,88,"A","1","Shinichi",541
"2004\40541.xlsx",87.8,93.7,"IN","0","Shinichi",541
"2004\40541.xlsx",9.8,10,"A","0","Shinichi",541
"2004\40542.xlsx",1.4,1.6,"A","0","Shinichi",542
"2004\40542.xlsx",1.6,1.7,"IN","0","Shinichi",542
"2004\40542.xlsx",1.8,2,"A","1","Shinichi",542
"2004\40542.xlsx",2,2.2,"IN","1","Shinichi",542
"2004\40542.xlsx",3.9,4,"A","1","Shinichi",542
"2004\40542.xlsx",1.7,1.8,"A","0","Shinichi",542
"2004\40542.xlsx",4.9,5.4,"IN","0","Shinichi",542
"2004\40542.xlsx",5.7,5.8,"A","0","Shinichi",542
"2004\40542.xlsx",5.8,14.4,"IN","0","Shinichi",542
"2004\40542.xlsx",4,4.3,"IN","1","Shinichi",542
"2004\40542.xlsx",14.4,18,"IN","1","Shinichi",542
"2004\40542.xlsx",21.6,21.7,"A","0","Shinichi",542
"2004\40542.xlsx",21.7,22.8,"IN","0","Shinichi",542
"2004\40542.xlsx",22.8,23,"A","1","Shinichi",542
"2004\40542.xlsx",23,23.4,"IN","1","Shinichi",542
"2004\40542.xlsx",25.4,25.6,"A","1","Shinichi",542
"2004\40542.xlsx",25.6,25.7,"IN","1","Shinichi",542
"2004\40542.xlsx",25.7,25.8,"A","1","Shinichi",542
"2004\40542.xlsx",31.8,33.8,"IN","0","Shinichi",542
"2004\40542.xlsx",33.7,33.8,"A","1","Shinichi",542
"2004\40542.xlsx",33.8,34.2,"IN","1","Shinichi",542
"2004\40542.xlsx",36.6,37,"OF","1","Shinichi",542
"2004\40542.xlsx",38.3,38.5,"A","0","Shinichi",542
"2004\40542.xlsx",38.5,38.8,"IN","0","Shinichi",542
"2004\40542.xlsx",38.8,39,"A","0","Shinichi",542
"2004\40542.xlsx",41.2,42.3,"IN","0","Shinichi",542
"2004\40542.xlsx",42.3,42.4,"A","1","Shinichi",542
"2004\40542.xlsx",42.4,42.6,"IN","1","Shinichi",542
"2004\40542.xlsx",44,44.2,"OF","1","Shinichi",542
"2004\40542.xlsx",44.6,45.2,"IN","0","Shinichi",542
"2004\40542.xlsx",48.9,49.3,"OF","0","Shinichi",542
"2004\40542.xlsx",50.9,51.2,"A","1","Shinichi",542
"2004\40542.xlsx",51.2,51.5,"IN","1","Shinichi",542
"2004\40542.xlsx",52.3,52.4,"A","0","Shinichi",542
"2004\40542.xlsx",52.4,52.9,"IN","0","Shinichi",542
"2004\40542.xlsx",54.4,54.7,"OF","1","Shinichi",542
"2004\40542.xlsx",57.5,57.8,"OF","1","Shinichi",542
"2004\40542.xlsx",58.1,58.5,"IN","0","Shinichi",542
"2004\40542.xlsx",58.6,58.8,"IN","1","Shinichi",542
"2004\40542.xlsx",61.1,63.5,"IN","0","Shinichi",542
"2004\40542.xlsx",63.5,63.8,"OF","1","Shinichi",542
"2004\40542.xlsx",65.1,65.3,"A","1","Shinichi",542
"2004\40542.xlsx",65.3,65.6,"IN","1","Shinichi",542
"2004\40542.xlsx",65.6,65.8,"A","0","Shinichi",542
"2004\40542.xlsx",65.8,67,"IN","0","Shinichi",542
"2004\40542.xlsx",67,68.4,"A","0","Shinichi",542
"2004\40542.xlsx",68.4,68.5,"A","1","Shinichi",542
"2004\40542.xlsx",68.5,68.6,"IN","1","Shinichi",542
"2004\40542.xlsx",72.4,72.8,"OF","1","Shinichi",542
"2004\40542.xlsx",14.1,14.4,"A","1","Shinichi",542
"2004\40542.xlsx",73.2,73.3,"A","0","Shinichi",542
"2004\40542.xlsx",73.3,74,"IN","0","Shinichi",542
"2004\40542.xlsx",74,74.2,"A","0","Shinichi",542
"2004\40542.xlsx",76.5,76.8,"IN","0","Shinichi",542
"2004\40542.xlsx",76.8,77,"A","0","Shinichi",542
"2004\40542.xlsx",79.7,81.4,"IN","0","Shinichi",542
"2004\40542.xlsx",81.4,81.5,"A","1","Shinichi",542
"2004\40542.xlsx",82.1,82.8,"A","0","Shinichi",542
"2004\40542.xlsx",91,91.2,"IN","0","Shinichi",542
"2004\40542.xlsx",91.2,91.4,"A","0","Shinichi",542
"2004\40543.xlsx",3,3.1,"A","0","Shinichi",543
"2004\40543.xlsx",3.1,7.2,"IN","0","Shinichi",543
"2004\40543.xlsx",11.2,15.6,"IN","0","Shinichi",543
"2004\40543.xlsx",19.4,20,"IN","0","Shinichi",543
"2004\40543.xlsx",22,24.1,"IN","0","Shinichi",543
"2004\40543.xlsx",25.4,25.7,"OF","0","Shinichi",543
"2004\40543.xlsx",25.6,25.9,"A","1","Shinichi",543
"2004\40543.xlsx",25.9,26,"IN","1","Shinichi",543
"2004\40543.xlsx",26,34.3,"IN","0","Shinichi",543
"2004\40543.xlsx",31.6,32,"OF","1","Shinichi",543
"2004\40543.xlsx",32.9,33.3,"OF","1","Shinichi",543
"2004\40543.xlsx",34.3,34.4,"A","1","Shinichi",543
"2004\40543.xlsx",34.4,34.8,"IN","1","Shinichi",543
"2004\40543.xlsx",34.9,35,"A","0","Shinichi",543
"2004\40543.xlsx",35,36.3,"IN","0","Shinichi",543
"2004\40543.xlsx",44.7,44.8,"A","0","Shinichi",543
"2004\40543.xlsx",44.8,47.7,"IN","0","Shinichi",543
"2004\40543.xlsx",45.8,46,"OF","1","Shinichi",543
"2004\40543.xlsx",47.6,47.8,"A","1","Shinichi",543
"2004\40543.xlsx",47.8,48,"IN","1","Shinichi",543
"2004\40543.xlsx",48,51.8,"IN","0","Shinichi",543
"2004\40543.xlsx",51.5,52.2,"OF","1","Shinichi",543
"2004\40543.xlsx",53.7,55.8,"IN","0","Shinichi",543
"2004\40543.xlsx",55.5,56.1,"OF","1","Shinichi",543
"2004\40543.xlsx",57.1,69,"IN","0","Shinichi",543
"2004\40543.xlsx",59.6,60.3,"OF","1","Shinichi",543
"2004\40543.xlsx",69,69.6,"A","1","Shinichi",543
"2004\40543.xlsx",69.5,69.6,"A","0","Shinichi",543
"2004\40543.xlsx",69.6,72.1,"IN","0","Shinichi",543
"2004\40543.xlsx",72.2,76.3,"A","0","Shinichi",543
"2004\40543.xlsx",78.5,78.6,"A","0","Shinichi",543
"2004\40543.xlsx",78.6,78.9,"IN","0","Shinichi",543
"2004\40543.xlsx",83.4,83.5,"A","0","Shinichi",543
"2004\40543.xlsx",83.5,84.3,"IN","0","Shinichi",543
"2004\40543.xlsx",88,88.2,"A","1","Shinichi",543
"2004\40543.xlsx",88.2,88.4,"IN","1","Shinichi",543
"2004\40543.xlsx",90.5,92,"IN","0","Shinichi",543
"2004\40543.xlsx",92,92.8,"A","0","Shinichi",543
"2004\40543.xlsx",77.5,78,"A","1","Shinichi",543
"2004\40543.xlsx",78,78.5,"IN","1","Shinichi",543
"2004\40544.xlsx",5.9,6,"A","0","Shinichi",544
"2004\40544.xlsx",6,16.8,"IN","0","Shinichi",544
"2004\40544.xlsx",26.8,26.9,"A","0","Shinichi",544
"2004\40544.xlsx",26.9,31.2,"IN","0","Shinichi",544
"2004\40544.xlsx",18.5,18.6,"A","0","Shinichi",544
"2004\40544.xlsx",18.6,23.5,"IN","0","Shinichi",544
"2004\40544.xlsx",51.6,61,"IN","0","Shinichi",544
"2004\40544.xlsx",61,61.2,"A","0","Shinichi",544
"2004\40544.xlsx",61.7,61.7,"A","0","Shinichi",544
"2004\40544.xlsx",67.9,75.8,"IN","0","Shinichi",544
"2004\40544.xlsx",86.8,87.1,"A","0","Shinichi",544
"2004\40544.xlsx",87.1,93.7,"IN","0","Shinichi",544
"2004\40544.xlsx",31.2,31.4,"A","0","Shinichi",544
"2004\40544.xlsx",33.2,33.6,"A","1","Shinichi",544
"2004\40545.xlsx",6.8,6.9,"A","0","Shinichi",545
"2004\40545.xlsx",7.9,8.8,"IN","0","Shinichi",545
"2004\40545.xlsx",11,11.3,"A","1","Shinichi",545
"2004\40545.xlsx",6.9,7.5,"IN","0","Shinichi",545
"2004\40545.xlsx",7.5,7.9,"A","0","Shinichi",545
"2004\40545.xlsx",16.2,33.3,"IN","0","Shinichi",545
"2004\40545.xlsx",35.1,35.5,"A","0","Shinichi",545
"2004\40545.xlsx",36.3,37.2,"A","0","Shinichi",545
"2004\40545.xlsx",37.3,37.4,"A","1","Shinichi",545
"2004\40545.xlsx",37.4,46,"IN","1","Shinichi",545
"2004\40545.xlsx",46,46.1,"A","0","Shinichi",545
"2004\40545.xlsx",46.1,50.8,"IN","0","Shinichi",545
"2004\40545.xlsx",52.5,63.5,"IN","1","Shinichi",545
"2004\40545.xlsx",65.1,65.2,"A","0","Shinichi",545
"2004\40545.xlsx",65.2,68,"IN","0","Shinichi",545
"2004\40545.xlsx",67.9,68,"A","1","Shinichi",545
"2004\40545.xlsx",11.3,16.3,"IN","1","Shinichi",545
"2004\40545.xlsx",12.6,12.7,"A","0","Shinichi",545
"2004\40545.xlsx",80.9,81,"A","1","Shinichi",545
"2004\40545.xlsx",81,82.6,"IN","1","Shinichi",545
"2004\40545.xlsx",84.1,84.2,"A","1","Shinichi",545
"2004\40545.xlsx",84.2,85.5,"IN","1","Shinichi",545
"2004\40545.xlsx",85.5,85.6,"A","0","Shinichi",545
"2004\40545.xlsx",85.6,86.6,"IN","0","Shinichi",545
"2004\40545.xlsx",91.9,93,"IN","0","Shinichi",545
"2004\40545.xlsx",92.8,93,"A","1","Shinichi",545
"2004\40545.xlsx",93,93.5,"IN","1","Shinichi",545
"2004\40545.xlsx",72.5,80.9,"IN","0","Shinichi",545
"2004\40545.xlsx",68,71,"IN","1","Shinichi",545
"2004\40546.xlsx",7.7,10.7,"IN","1","Shinichi",546
"2004\40546.xlsx",11.3,12.7,"IN","0","Shinichi",546
"2004\40546.xlsx",7.6,7.7,"A","1","Shinichi",546
"2004\40546.xlsx",23.3,32.8,"IN","1","Shinichi",546
"2004\40546.xlsx",36.3,36.4,"A","0","Shinichi",546
"2004\40546.xlsx",36.4,37.2,"IN","0","Shinichi",546
"2004\40546.xlsx",37.2,37.3,"A","1","Shinichi",546
"2004\40546.xlsx",37.3,43,"IN","1","Shinichi",546
"2004\40546.xlsx",43,47.3,"IN","0","Shinichi",546
"2004\40546.xlsx",47.3,47.5,"A","1","Shinichi",546
"2004\40546.xlsx",47.5,56,"IN","1","Shinichi",546
"2004\40546.xlsx",55.9,59.8,"IN","0","Shinichi",546
"2004\40546.xlsx",63.7,67,"IN","0","Shinichi",546
"2004\40546.xlsx",67.8,68,"A","1","Shinichi",546
"2004\40546.xlsx",17.2,23.2,"IN","0","Shinichi",546
"2004\40546.xlsx",23.1,23.3,"A","1","Shinichi",546
"2004\40546.xlsx",74.8,88.8,"IN","1","Shinichi",546
"2004\40546.xlsx",88.7,93.7,"IN","0","Shinichi",546
"2004\40546.xlsx",68,71.4,"IN","1","Shinichi",546
"2004\40546.xlsx",71.4,74.8,"IN","0","Shinichi",546
"2004\40547.xlsx",5.3,5.6,"A","1","Shinichi",547
"2004\40547.xlsx",7.4,7.8,"IN","0","Shinichi",547
"2004\40547.xlsx",8.7,8.8,"IN","0","Shinichi",547
"2004\40547.xlsx",5.6,6.2,"IN","1","Shinichi",547
"2004\40547.xlsx",5.7,6.3,"IN","0","Shinichi",547
"2004\40547.xlsx",13.5,14,"IN","0","Shinichi",547
"2004\40547.xlsx",15.4,15.9,"IN","0","Shinichi",547
"2004\40547.xlsx",9.7,9.7,"IN","0","Shinichi",547
"2004\40547.xlsx",10.7,10.9,"IN","0","Shinichi",547
"2004\40547.xlsx",72.8,72.9,"IN","1","Shinichi",547
"2004\40547.xlsx",72.9,73,"A","1","Shinichi",547
"2004\40547.xlsx",73,73.2,"IN","0","Shinichi",547
"2004\40547.xlsx",73.2,73.3,"A","0","Shinichi",547
"2004\40547.xlsx",74,74.5,"IN","0","Shinichi",547
"2004\40547.xlsx",74.2,74.4,"IN","1","Shinichi",547
"2004\40547.xlsx",74.4,74.9,"A","1","Shinichi",547
"2004\40547.xlsx",75.8,76.1,"IN","0","Shinichi",547
"2004\40547.xlsx",76.1,76.2,"A","0","Shinichi",547
"2004\40547.xlsx",77.1,78.1,"IN","1","Shinichi",547
"2004\40547.xlsx",84.2,86.3,"IN","0","Shinichi",547
"2004\40547.xlsx",28.4,29.1,"IN","0","Shinichi",547
"2004\40547.xlsx",30.3,30.6,"IN","1","Shinichi",547
"2004\40547.xlsx",30.6,30.9,"A","1","Shinichi",547
"2004\40547.xlsx",39.4,39.6,"IN","0","Shinichi",547
"2004\40547.xlsx",40.5,40.7,"IN","0","Shinichi",547
"2004\40547.xlsx",41.4,41.5,"IN","0","Shinichi",547
"2004\40547.xlsx",42.1,42.4,"IN","1","Shinichi",547
"2004\40547.xlsx",42.2,42.3,"IN","0","Shinichi",547
"2004\40547.xlsx",42.4,42.5,"A","1","Shinichi",547
"2004\40547.xlsx",43,43.2,"IN","0","Shinichi",547
"2004\40547.xlsx",44.3,44.9,"IN","0","Shinichi",547
"2004\40547.xlsx",47.8,48.2,"IN","0","Shinichi",547
"2004\40547.xlsx",49.3,49.9,"IN","1","Shinichi",547
"2004\40547.xlsx",49.5,49.8,"IN","0","Shinichi",547
"2004\40547.xlsx",51.2,51.3,"IN","0","Shinichi",547
"2004\40547.xlsx",53.2,53.9,"IN","0","Shinichi",547
"2004\40547.xlsx",53.9,54.1,"IN","1","Shinichi",547
"2004\40547.xlsx",54.1,54.7,"A","1","Shinichi",547
"2004\40547.xlsx",59.8,61.8,"IN","0","Shinichi",547
"2004\40547.xlsx",61.8,61.9,"A","0","Shinichi",547
"2004\40547.xlsx",68.1,68.3,"IN","1","Shinichi",547
"2004\40547.xlsx",68.3,68.6,"A","1","Shinichi",547
"2004\40547.xlsx",69.5,70.3,"IN","0","Shinichi",547
"2004\40547.xlsx",70.3,70.5,"IN","1","Shinichi",547
"2004\40547.xlsx",70.5,70.6,"A","1","Shinichi",547
"2004\40547.xlsx",71.2,71.4,"IN","0","Shinichi",547
"2004\40547.xlsx",71.4,71.6,"IN","1","Shinichi",547
"2004\40547.xlsx",71.6,71.8,"A","1","Shinichi",547
"2004\40547.xlsx",16.5,16.6,"IN","1","Shinichi",547
"2004\40547.xlsx",16.6,16.8,"A","1","Shinichi",547
"2004\40547.xlsx",19.3,20,"IN","0","Shinichi",547
"2004\40547.xlsx",21,22.7,"IN","0","Shinichi",547
"2004\40547.xlsx",22.7,22.8,"A","1","Shinichi",547
"2004\40547.xlsx",22.8,23.1,"IN","1","Shinichi",547
"2004\40547.xlsx",23.1,23.2,"A","1","Shinichi",547
"2004\40547.xlsx",23.2,23.3,"IN","1","Shinichi",547
"2004\40547.xlsx",23.3,23.6,"A","1","Shinichi",547
"2004\40547.xlsx",23.7,23.9,"IN","0","Shinichi",547
"2004\40547.xlsx",25.1,26.2,"IN","0","Shinichi",547
"2004\40547.xlsx",28.3,28.4,"A","1","Shinichi",547
"2004\40547.xlsx",72.1,72.3,"IN","0","Shinichi",547
"2004\40547.xlsx",72.3,72.4,"A","0","Shinichi",547
"2004\40548.xlsx",5.4,5.8,"IN","0","Shinichi",548
"2004\40548.xlsx",12.9,13.4,"IN","1","Shinichi",548
"2004\40548.xlsx",15.4,16.4,"IN","1","Shinichi",548
"2004\40548.xlsx",22.3,23.4,"IN","0","Shinichi",548
"2004\40548.xlsx",23.5,23.8,"IN","1","Shinichi",548
"2004\40548.xlsx",23.8,27,"A","1","Shinichi",548
"2004\40548.xlsx",28.8,29.7,"IN","1","Shinichi",548
"2004\40548.xlsx",31,35.7,"IN","1","Shinichi",548
"2004\40548.xlsx",35.7,36,"A","1","Shinichi",548
"2004\40548.xlsx",37.3,37.8,"IN","1","Shinichi",548
"2004\40548.xlsx",38.3,39.7,"IN","0","Shinichi",548
"2004\40548.xlsx",39.7,39.8,"A","1","Shinichi",548
"2004\40548.xlsx",39.8,42.1,"IN","1","Shinichi",548
"2004\40548.xlsx",13.5,13.7,"IN","0","Shinichi",548
"2004\40548.xlsx",14.8,15.2,"IN","0","Shinichi",548
"2004\40548.xlsx",45.5,45.7,"IN","0","Shinichi",548
"2004\40548.xlsx",45.7,45.8,"A","0","Shinichi",548
"2004\40548.xlsx",47,47.5,"A","1","Shinichi",548
"2004\40548.xlsx",47.1,47.5,"IN","0","Shinichi",548
"2004\40548.xlsx",48.8,54.1,"IN","1","Shinichi",548
"2004\40548.xlsx",54,64.6,"IN","0","Shinichi",548
"2004\40548.xlsx",64,64.7,"A","1","Shinichi",548
"2004\40548.xlsx",64.7,68,"IN","1","Shinichi",548
"2004\40548.xlsx",67.9,69.4,"IN","0","Shinichi",548
"2004\40548.xlsx",68,68.1,"A","1","Shinichi",548
"2004\40548.xlsx",72.7,72.8,"A","1","Shinichi",548
"2004\40548.xlsx",42.1,43.1,"A","1","Shinichi",548
"2004\40548.xlsx",43.1,43.5,"IN","0","Shinichi",548
"2004\40548.xlsx",77.9,78,"A","1","Shinichi",548
"2004\40548.xlsx",78.3,79,"IN","0","Shinichi",548
"2004\40548.xlsx",79.2,83,"IN","0","Shinichi",548
"2004\40548.xlsx",82.6,83,"OF","1","Shinichi",548
"2004\40548.xlsx",83.1,91,"IN","1","Shinichi",548
"2004\40548.xlsx",72.9,73,"IN","0","Shinichi",548
"2004\40548.xlsx",72.8,77.9,"IN","1","Shinichi",548
"2004\40549.xlsx",3.8,28.8,"IN","0","Shinichi",549
"2004\40549.xlsx",33.1,33.2,"A","0","Shinichi",549
"2004\40549.xlsx",3.6,3.8,"A","0","Shinichi",549
"2004\40549.xlsx",33.2,50.7,"IN","0","Shinichi",549
"2004\40549.xlsx",56.6,78.3,"IN","0","Shinichi",549
"2004\40550.xlsx",10.3,10.8,"IN","1","Shinichi",550
"2004\40550.xlsx",20.2,20.5,"OF","1","Shinichi",550
"2004\40550.xlsx",26.2,26.4,"A","0","Shinichi",550
"2004\40550.xlsx",26.4,27.8,"IN","0","Shinichi",550
"2004\40550.xlsx",29.2,34.9,"IN","0","Shinichi",550
"2004\40550.xlsx",31.6,31.7,"A","1","Shinichi",550
"2004\40550.xlsx",37.2,37.5,"A","0","Shinichi",550
"2004\40550.xlsx",37.5,37.9,"IN","0","Shinichi",550
"2004\40550.xlsx",38.5,39.5,"IN","0","Shinichi",550
"2004\40550.xlsx",40.7,41.2,"IN","0","Shinichi",550
"2004\40550.xlsx",41.5,41.8,"IN","0","Shinichi",550
"2004\40550.xlsx",41.7,42.1,"OF","1","Shinichi",550
"2004\40550.xlsx",42.1,44.5,"IN","0","Shinichi",550
"2004\40550.xlsx",21.5,21.6,"A","1","Shinichi",550
"2004\40550.xlsx",21.6,22,"IN","1","Shinichi",550
"2004\40550.xlsx",45.1,51.4,"IN","0","Shinichi",550
"2004\40550.xlsx",51.4,51.6,"A","0","Shinichi",550
"2004\40550.xlsx",53.6,54,"A","0","Shinichi",550
"2004\40550.xlsx",54,68.3,"IN","0","Shinichi",550
"2004\40550.xlsx",56.4,56.4,"A","1","Shinichi",550
"2004\40550.xlsx",56.8,57,"OF","1","Shinichi",550
"2004\40550.xlsx",59.5,59.8,"OF","1","Shinichi",550
"2004\40550.xlsx",68.3,68.6,"A","0","Shinichi",550
"2004\40550.xlsx",68.6,74,"IN","0","Shinichi",550
"2004\40550.xlsx",73.6,73.9,"OF","1","Shinichi",550
"2004\40550.xlsx",80.1,80.2,"A","0","Shinichi",550
"2004\40550.xlsx",44.4,44.9,"A","1","Shinichi",550
"2004\40550.xlsx",45,45.1,"A","0","Shinichi",550
"2004\40550.xlsx",80.2,90.1,"IN","0","Shinichi",550
"2004\40550.xlsx",86.7,87,"OF","1","Shinichi",550
"2004\40550.xlsx",89.3,89.6,"OF","1","Shinichi",550
"2004\40550.xlsx",90.9,91,"A","1","Shinichi",550
"2004\40550.xlsx",91,92.8,"IN","1","Shinichi",550
"2004\40551.xlsx",8.2,8.7,"IN","1","Shinichi",551
