"Smean","Slower","Supper","NbFiles","Type"
13.2321466541857,12.7357831148065,13.7285101935648,1662,"2_Observed"
10.5177366224452,10.2633180263408,10.7721552185496,1662,"5_Among"
11.5134836396283,11.2249602191268,11.8020070601297,1662,"4_Within"
