BirdID	LastLiveRecord	Source
1599	20.06.2004	C
1600	10.06.2004	C
1601	20.06.2004	C
1602	20.06.2004	C
1603	10.06.2004	C
1604	10.06.2004	C
1605	08.07.2004	C
1606	22.06.2004	C
1607	22.06.2004	C
1608	11.06.2004	C
1609	12.06.2004	C
1610	12.06.2004	C
1611	12.06.2004	C
1612	12.06.2004	C
1616	25.06.2005	EP
1617	22.06.2004	C
1618	16.06.2004	C
1619	16.06.2004	C
1620	22.06.2004	C
1621	12.06.2004	C
1622	22.06.2004	C
1623	16.06.2004	C
1625	13.06.2004	C
1626	22.11.2004	C
1627	23.06.2004	C
1628	13.06.2004	C
1632	13.06.2004	C
1633	13.06.2004	C
1634	17.06.2004	C
1635	13.06.2004	C
1636	13.06.2004	C
1637	07.08.2005	EP
1638	17.06.2004	C
1639	13.06.2004	C
1640	17.06.2004	C
1641	17.06.2004	C
1642	25.06.2004	C
1643	25.06.2004	C
1644	25.06.2004	C
1645	14.06.2004	C
1646	24.06.2004	C
1647	18.06.2004	C
1648	24.06.2004	C
1649	24.06.2004	C
1650	14.06.2004	C
1653	19.06.2004	C
1654	19.06.2004	C
1655	19.06.2004	C
1656	15.06.2004	C
1657	15.06.2004	C
1666	28.06.2004	C
1667	28.06.2004	C
1670	10.06.2004	C
1671	10.06.2004	C
1672	19.06.2004	C
1673	23.06.2004	C
1674	23.06.2004	C
1675	19.06.2004	C
1676	21.06.2004	C
1680	20.06.2004	C
1681	20.06.2004	C
1684	21.06.2004	C
1688	02.07.2004	C
1689	21.07.2004	C
1690	02.07.2004	C
1691	02.07.2004	C
1693	02.07.2004	C
1694	02.07.2004	C
1695	22.06.2004	C
1696	22.06.2004	C
1697	19.04.2008	EP
1698	02.07.2004	C
1702	22.06.2005	EP
1703	05.07.2005	EP
1704	27.06.2004	C
1705	23.06.2004	C
1706	23.06.2004	C
1707	27.06.2004	C
1708	03.07.2004	C
1709	27.06.2004	C
1710	23.06.2004	C
1712	23.06.2004	C
1713	23.06.2004	C
1716	05.07.2005	C
1717	17.11.2005	C
1718	13.09.2005	C
1719	24.06.2004	C
1720	26.07.2004	C
1721	04.07.2004	C
1722	28.06.2004	C
1724	24.06.2004	C
1725	24.06.2004	C
1726	24.06.2004	C
1727	24.06.2004	C
1728	04.07.2004	C
1729	04.07.2004	C
1730	28.06.2004	C
1732	26.06.2004	C
1733	26.06.2004	C
1734	26.06.2004	C
1737	07.07.2004	C
1738	17.11.2005	C
1739	10.08.2005	SP
1740	27.06.2004	C
1745	29.06.2004	C
1746	29.06.2004	C
1747	09.07.2004	C
1748	23.11.2004	C
1749	29.06.2004	C
1750	29.06.2004	C
1751	09.07.2004	C
1752	09.07.2004	C
1753	09.07.2004	C
1760	01.07.2004	C
1761	01.07.2004	C
1762	01.07.2004	C
1764	10.07.2004	C
1765	10.07.2004	C
1766	16.07.2004	C
1767	16.07.2004	C
1768	05.07.2004	C
1769	16.07.2004	C
1770	16.07.2004	C
1771	16.07.2004	C
1772	16.07.2004	C
1773	06.07.2004	C
1774	06.07.2004	C
1775	06.07.2004	C
1776	06.07.2004	C
1778	06.07.2004	C
1779	06.07.2004	C
1780	06.07.2004	C
1783	17.07.2004	C
1784	17.07.2004	C
1785	07.07.2004	C
1786	07.07.2004	C
1787	07.07.2004	C
1788	07.07.2004	C
1789	07.07.2004	C
1790	07.07.2004	C
1792	17.07.2004	C
1793	30.01.2005	C
1794	11.08.2004	C
1795	17.07.2004	C
1796	09.07.2004	C
1797	09.07.2004	C
1798	11.08.2004	C
1799	13.07.2004	C
1800	09.07.2004	C
1801	09.07.2004	C
1802	09.07.2004	C
1803	09.07.2004	C
1805	09.07.2004	C
1806	09.07.2004	C
1807	09.07.2004	C
1809	19.07.2004	C
1810	19.07.2004	C
1813	20.07.2004	C
1814	10.07.2004	C
1815	10.07.2004	C
1816	10.07.2004	C
1818	30.01.2005	C
1819	10.07.2004	C
1820	10.07.2004	C
1821	10.07.2004	C
1823	27.06.2005	EP
1824	14.07.2004	C
1827	11.08.2006	SP
1828	11.07.2004	C
1829	11.07.2004	C
1830	15.07.2004	C
1832	11.07.2004	C
1833	01.07.2005	EP
1834	11.07.2004	C
1837	30.01.2005	C
1838	01.05.2005	EP
1839	12.07.2004	C
1840	12.07.2004	C
1841	13.07.2004	C
1842	13.07.2004	C
1843	23.07.2004	C
1844	13.07.2004	C
1845	12.07.2004	C
1846	12.07.2004	C
1847	12.07.2004	C
1848	12.07.2004	C
1851	12.07.2004	C
1852	12.07.2004	C
1853	08.05.2005	S
1854	12.07.2004	C
1855	12.07.2004	C
1856	12.07.2004	C
1857	12.07.2004	C
1859	13.07.2004	C
1860	13.07.2004	C
1863	13.07.2004	C
1864	13.07.2004	C
1865	13.07.2004	C
1866	13.07.2004	C
1877	18.07.2004	C
1878	18.07.2004	C
1879	22.07.2004	C
1880	18.07.2004	C
1881	28.07.2004	C
1882	28.07.2004	C
1883	11.08.2004	C
1888	29.07.2004	C
1889	29.07.2004	C
1890	29.07.2004	C
1898	17.11.2005	C
1899	30.07.2004	C
1900	20.07.2004	C
1902	30.01.2005	C
1903	01.08.2004	C
1904	26.07.2004	C
1905	22.07.2004	C
1906	20.11.2005	C
1907	16.11.2005	C
1908	23.07.2004	C
1909	23.07.2004	C
1910	23.07.2004	C
1911	23.07.2004	C
1915	01.07.2005	EP
1916	03.08.2004	C
1917	03.08.2004	C
1919	07.08.2004	C
1920	28.07.2004	C
1921	28.07.2004	C
1922	28.07.2004	C
1923	28.07.2004	C
1924	28.07.2004	C
1928	29.07.2004	C
1929	19.10.2005	C
1930	01.05.2005	EP
1932	09.08.2004	C
1933	17.11.2005	C
1934	30.07.2004	C
1935	16.11.2005	C
1936	09.08.2004	C
1937	03.08.2004	C
1938	30.07.2004	C
1939	30.01.2005	C
1940	12.05.2006	SP
1941	10.08.2004	C
1943	04.08.2004	C
1944	04.08.2004	C
1945	31.07.2004	C
1946	31.07.2004	C
1947	10.08.2004	C
1948	10.08.2004	C
1949	31.07.2004	C
1951	11.08.2004	C
1952	05.08.2004	C
1954	08.08.2006	SP
1955	01.08.2004	C
1956	25.07.2006	SP
1965	12.08.2004	C
1966	01.08.2004	C
1967	01.08.2004	C
1968	11.08.2004	C
1969	11.08.2004	C
1970	16.07.2005	SP
1971	11.08.2004	C
1972	28.06.2005	EP
1973	02.08.2004	C
1974	12.08.2004	C
1975	06.08.2004	C
1976	06.08.2004	C
1977	02.08.2004	C
1983	07.08.2004	C
1984	07.08.2004	C
1985	03.08.2004	C
1986	03.08.2004	C
1989	03.08.2004	C
1990	03.08.2004	C
1991	03.08.2004	C
1993	03.08.2004	C
1994	07.08.2004	C
1999	06.07.2004	C
2000	30.01.2005	C
2001	17.06.2004	C
2002	30.01.2005	C
2003	30.01.2005	C
2004	08.08.2008	SP
2005	23.06.2004	C
2006	30.01.2005	C
2007	13.06.2006	SP
2008	29.06.2004	C
2009	29.06.2004	C
2010	30.01.2005	C
2011	08.07.2004	C
2012	13.09.2005	C
2013	08.07.2004	C
2014	08.08.2005	SP
2015	09.07.2004	C
2016	09.07.2004	C
2017	21.07.2004	C
2018	13.05.2006	SP
2020	11.07.2004	C
2023	26.04.2005	C
2025	24.04.2005	C
2026	24.04.2005	C
2027	24.04.2005	C
2028	24.04.2005	C
2029	24.04.2005	C
2030	24.04.2005	C
2037	25.04.2005	C
2038	25.04.2005	C
2040	25.04.2005	C
2041	25.04.2005	C
2042	25.04.2005	C
2049	02.05.2005	C
2050	02.05.2005	C
2051	02.05.2005	C
2053	10.08.2006	SP
2058	15.05.2005	C
2062	10.05.2005	C
2067	11.05.2005	C
2068	11.05.2005	C
2069	11.05.2005	C
2072	11.05.2005	C
2073	11.05.2005	C
2075	12.05.2005	C
2076	12.05.2005	C
2080	12.05.2005	C
2081	12.05.2005	C
2082	12.05.2005	C
2084	13.05.2005	C
2085	13.05.2005	C
2086	13.05.2005	C
2087	13.05.2005	C
2089	13.05.2005	C
2090	28.06.2005	C
2098	13.05.2005	C
2099	13.05.2005	C
2100	13.05.2005	C
2103	24.05.2005	C
2104	14.05.2005	C
2105	14.05.2005	C
2106	14.05.2005	C
2107	14.05.2005	C
2109	06.07.2005	C
2110	14.05.2005	C
2111	14.05.2005	C
2113	15.05.2005	C
2114	28.06.2005	C
2115	15.05.2005	C
2116	15.11.2005	C
2126	25.05.2005	C
2127	19.05.2005	C
2128	19.05.2005	C
2129	19.05.2005	C
2131	22.10.2005	S
2132	19.05.2005	C
2133	15.05.2005	C
2134	15.05.2005	C
2136	29.05.2006	S
2137	25.05.2005	C
2138	19.05.2005	C
2139	15.05.2005	C
2140	15.05.2005	C
2141	15.05.2005	C
2142	15.05.2005	C
2143	15.05.2005	C
2144	15.05.2005	C
2145	15.05.2005	C
2148	15.05.2005	C
2149	15.05.2005	C
2150	15.05.2005	C
2151	15.05.2005	C
2152	15.05.2005	C
2153	07.02.2007	C
2154	22.10.2005	C
2157	06.07.2005	S
2158	28.06.2005	C
2159	16.05.2005	C
2162	26.05.2005	C
2163	26.05.2005	C
2164	26.05.2005	C
2166	05.12.2007	C
2167	19.07.2006	SP
2168	16.06.2005	C
2169	20.05.2005	C
2170	28.05.2005	C
2171	21.05.2005	C
2172	27.05.2005	C
2173	15.08.2007	SP
2174	21.05.2005	C
2175	27.05.2005	C
2176	27.05.2005	C
2177	27.05.2005	C
2178	27.05.2005	C
2179	17.05.2005	C
2180	21.05.2005	C
2181	17.05.2005	C
2185	01.07.2005	C
2186	21.05.2005	C
2187	28.07.2006	SP
2188	27.05.2005	C
2189	17.05.2005	C
2190	27.05.2005	C
2191	27.05.2005	C
2192	21.05.2005	C
2193	17.05.2005	C
2194	17.05.2005	C
2195	21.05.2005	C
2196	17.05.2005	C
2197	21.05.2005	C
2198	21.05.2005	C
2199	17.05.2005	C
2200	16.11.2005	C
2201	16.06.2005	C
2202	07.08.2008	SP
2203	17.05.2005	C
2205	17.11.2005	C
2206	27.05.2005	C
2207	19.06.2005	C
2208	17.05.2005	C
2210	28.05.2005	C
2211	21.05.2005	C
2212	17.05.2005	C
2213	21.05.2005	C
2214	21.05.2005	C
2215	28.05.2005	C
2216	28.05.2005	C
2217	28.05.2005	C
2218	21.05.2005	C
2219	23.05.2005	C
2220	19.05.2005	C
2222	19.05.2005	C
2225	19.05.2005	C
2226	19.05.2005	C
2227	19.05.2005	C
2228	19.05.2005	C
2231	19.05.2005	C
2232	01.07.2006	SP
2233	23.10.2006	C
2234	19.05.2005	C
2235	19.05.2005	C
2236	30.05.2005	C
2237	01.07.2005	C
2238	30.05.2005	C
2239	20.05.2005	C
2241	15.11.2005	C
2242	15.05.2006	S
2243	30.05.2005	C
2244	30.05.2005	C
2245	24.05.2005	C
2246	07.07.2006	C
2247	30.05.2005	C
2248	16.11.2005	C
2249	20.05.2005	C
2250	20.05.2005	C
2251	24.05.2005	C
2252	20.05.2005	C
2253	20.05.2005	C
2254	30.05.2005	C
2255	01.07.2005	C
2256	24.05.2005	C
2257	15.11.2005	C
2258	20.05.2005	C
2259	24.05.2005	C
2260	20.05.2005	C
2261	24.05.2005	C
2263	30.05.2005	C
2264	30.05.2005	C
2267	31.05.2005	C
2268	17.11.2005	C
2269	31.05.2005	C
2270	21.05.2005	C
2272	31.05.2005	C
2273	21.05.2005	C
2274	21.05.2005	C
2275	21.05.2005	C
2276	21.05.2005	C
2277	21.05.2005	C
2278	25.05.2005	C
2279	21.05.2005	C
2280	21.05.2005	C
2285	21.05.2005	C
2286	21.05.2005	C
2287	21.05.2005	C
2290	25.05.2005	C
2291	25.05.2005	C
2292	21.05.2005	C
2294	27.05.2005	C
2295	27.05.2005	C
2296	22.05.2005	C
2299	26.05.2005	C
2300	19.06.2005	C
2301	22.05.2005	C
2305	22.05.2005	C
2306	22.05.2005	C
2307	22.05.2005	C
2308	22.05.2005	C
2309	22.05.2005	C
2310	22.05.2005	C
2311	26.05.2005	C
2312	19.06.2005	C
2313	22.05.2005	C
2314	22.05.2005	C
2315	20.05.2005	C
2316	20.05.2005	C
2317	20.05.2005	C
2318	23.05.2005	C
2319	23.05.2005	C
2320	23.05.2005	C
2322	10.02.2007	C
2323	02.06.2005	C
2324	23.05.2005	C
2325	26.05.2005	C
2326	23.05.2005	C
2331	24.05.2005	C
2332	24.05.2005	C
2333	24.05.2005	C
2335	24.05.2005	C
2336	24.05.2005	C
2337	24.05.2005	C
2338	24.05.2005	C
2339	24.05.2005	C
2340	24.05.2005	C
2341	25.05.2005	C
2342	25.05.2005	C
2343	25.05.2005	C
2345	29.05.2005	C
2346	04.06.2005	C
2347	25.05.2005	C
2348	25.05.2005	C
2349	15.05.2006	SP
2350	04.06.2005	C
2351	04.06.2005	C
2352	13.06.2006	SP
2353	06.07.2005	C
2354	16.07.2006	EP
2356	01.07.2005	C
2357	05.06.2005	C
2358	05.06.2005	C
2360	01.08.2006	C
2361	26.05.2005	C
2362	16.11.2005	C
2363	26.05.2005	C
2365	26.05.2005	C
2366	17.11.2005	C
2367	05.06.2005	C
2368	05.06.2005	C
2373	03.06.2005	C
2374	13.06.2005	C
2383	15.06.2005	C
2384	01.07.2005	C
2385	15.06.2005	C
2387	09.06.2005	C
2388	26.06.2007	EP
2389	15.06.2005	C
2390	15.11.2005	C
2391	16.06.2005	C
2392	16.07.2005	C
2394	15.11.2005	C
2395	01.07.2005	C
2396	20.11.2005	C
2403	15.11.2005	C
2404	16.06.2005	C
2405	08.02.2007	C
2406	06.06.2005	C
2407	06.06.2005	C
2408	16.06.2005	C
2409	16.06.2005	C
2410	10.06.2005	C
2411	10.06.2005	C
2414	16.06.2005	C
2415	10.06.2005	C
2416	06.06.2005	C
2419	10.06.2005	C
2420	10.06.2005	C
2421	10.06.2005	C
2423	17.06.2005	C
2424	17.06.2005	C
2425	07.06.2005	C
2426	17.06.2005	C
2434	09.06.2005	C
2435	19.06.2005	C
2436	09.06.2005	C
2437	14.07.2005	C
2438	22.06.2005	C
2439	11.06.2005	C
2440	11.06.2005	C
2441	18.07.2005	C
2442	21.06.2005	C
2443	11.06.2005	C
2444	11.06.2005	C
2445	12.06.2005	C
2446	24.05.2006	C
2447	06.07.2005	C
2448	21.06.2005	C
2449	11.06.2005	C
2451	15.11.2005	C
2452	22.06.2005	C
2453	14.08.2007	SP
2454	22.06.2005	C
2455	16.06.2005	C
2456	13.06.2005	C
2457	13.06.2005	C
2458	13.06.2005	C
2461	17.11.2005	C
2462	25.05.2006	S
2463	14.06.2005	C
2464	16.11.2005	C
2465	14.06.2005	C
2471	15.06.2005	C
2472	15.06.2005	C
2475	17.11.2005	C
2479	14.11.2005	C
2480	28.05.2006	S
2481	25.06.2005	C
2482	25.06.2005	C
2483	15.06.2005	C
2484	15.06.2005	C
2487	15.06.2005	C
2488	16.11.2005	C
2489	02.08.2007	SP
2490	15.06.2005	C
2491	15.06.2005	C
2492	20.07.2007	SP
2493	25.06.2005	C
2494	15.06.2005	C
2495	26.06.2005	C
2496	26.06.2005	C
2497	14.07.2005	C
2498	16.06.2005	C
2499	20.06.2005	C
2500	16.06.2005	C
2501	20.06.2005	C
2502	16.06.2005	C
2505	16.06.2005	C
2506	20.06.2005	C
2509	27.06.2005	C
2510	21.06.2005	C
2511	27.06.2005	C
2513	27.06.2005	C
2514	27.06.2005	C
2515	11.07.2005	C
2516	27.06.2005	C
2517	27.06.2005	C
2519	14.07.2005	C
2520	17.06.2005	C
2521	17.06.2005	C
2523	27.06.2005	C
2524	27.06.2005	C
2527	27.07.2006	SP
2528	15.07.2005	C
2529	14.07.2005	C
2530	28.06.2005	C
2532	17.11.2005	C
2533	16.11.2005	C
2534	29.06.2005	C
2536	19.06.2005	C
2541	29.06.2005	C
2542	07.08.2007	SP
2543	29.06.2005	C
2544	29.06.2005	C
2550	06.07.2005	C
2551	20.06.2005	C
2554	01.07.2005	C
2555	01.07.2005	C
2556	21.06.2005	C
2557	21.06.2005	C
2558	21.06.2005	C
2559	15.11.2005	C
2560	02.07.2005	C
2561	22.06.2005	C
2564	21.07.2005	C
2565	18.07.2005	C
2566	22.06.2005	C
2567	02.07.2005	C
2568	22.06.2005	C
2569	22.06.2005	C
2570	22.06.2005	C
2571	22.06.2005	C
2572	22.06.2005	C
2573	22.06.2005	C
2574	02.07.2005	C
2575	11.07.2005	C
2576	17.11.2005	C
2578	26.06.2005	C
2579	22.06.2005	C
2580	22.06.2005	C
2581	22.06.2005	C
2582	22.06.2005	C
2583	16.11.2005	C
2584	21.06.2006	SP
2585	15.11.2005	C
2586	03.07.2005	C
2587	21.07.2005	C
2588	23.06.2005	C
2589	23.06.2005	C
2590	23.06.2005	C
2591	23.06.2005	C
2592	23.06.2005	C
2593	24.06.2005	C
2594	24.06.2005	C
2595	17.11.2005	C
2596	17.11.2005	C
2597	16.11.2005	C
2598	28.06.2005	C
2599	28.06.2005	C
2600	24.06.2005	C
2601	28.06.2005	C
2603	24.06.2005	C
2604	17.11.2005	C
2605	04.08.2009	SP
2606	04.07.2005	C
2607	04.07.2005	C
2608	24.06.2005	C
2618	30.06.2005	C
2619	16.11.2005	C
2620	08.02.2007	C
2621	17.11.2005	C
2624	26.06.2005	C
2625	18.11.2005	C
2626	26.06.2005	C
2627	21.07.2005	C
2628	15.11.2005	C
2631	09.07.2005	C
2632	15.11.2005	C
2633	28.06.2005	C
2635	28.06.2005	C
2636	28.06.2005	C
2637	28.06.2005	C
2638	28.06.2005	C
2645	28.06.2005	C
2646	28.06.2005	C
2647	28.06.2005	C
2648	28.06.2005	C
2649	28.06.2005	C
2650	16.11.2005	C
2651	11.02.2009	C
2652	28.06.2005	C
2653	28.06.2005	C
2654	28.06.2005	C
2655	28.06.2005	C
2656	06.07.2006	C
2657	29.07.2006	C
2658	08.02.2007	C
2659	29.06.2005	C
2660	29.06.2005	C
2661	18.08.2006	SP
2662	01.07.2005	C
2663	05.07.2005	C
2664	05.07.2005	C
2665	01.07.2005	C
2666	05.07.2005	C
2667	01.07.2005	C
2670	01.07.2005	C
2671	01.07.2005	C
2672	01.07.2005	C
2673	01.07.2005	C
2674	01.07.2005	C
2675	20.11.2005	C
2676	11.07.2005	C
2677	15.11.2005	C
2678	01.07.2005	C
2680	12.07.2005	C
2681	15.11.2005	C
2685	14.07.2005	C
2686	14.07.2005	C
2687	14.07.2005	C
2688	03.07.2005	C
2691	06.08.2006	SP
2692	17.11.2005	C
2693	01.12.2007	C
2694	14.07.2005	C
2696	05.07.2005	C
2702	06.07.2005	C
2703	15.11.2005	C
2704	06.07.2005	C
2705	06.07.2005	C
2706	06.07.2005	C
2707	20.11.2005	C
2708	10.07.2005	C
2709	16.07.2005	C
2710	16.07.2005	C
2711	06.07.2005	C
2712	16.07.2005	C
2713	16.07.2005	C
2714	16.07.2005	C
2715	16.07.2005	C
2716	08.07.2005	C
2717	08.07.2005	C
2718	08.07.2005	C
2719	08.07.2005	C
2720	08.07.2005	C
2721	08.07.2005	C
2722	08.07.2005	C
2723	08.07.2005	C
2724	08.07.2005	C
2725	29.06.2006	SP
2726	19.07.2005	C
2727	19.07.2005	C
2728	09.07.2005	C
2730	30.07.2006	S
2731	17.11.2005	C
2732	09.07.2005	C
2735	21.07.2005	C
2736	15.07.2005	C
2747	21.11.2005	C
2748	12.07.2005	C
2749	22.07.2005	C
2750	17.07.2005	C
2751	23.07.2005	C
2752	13.07.2005	C
2755	18.07.2005	C
2759	15.11.2005	C
2760	15.11.2005	C
2761	14.07.2005	C
2762	15.11.2005	C
2763	24.07.2005	C
2764	14.07.2005	C
2765	24.07.2005	C
2767	18.07.2005	C
2768	05.08.2007	SP
2769	14.07.2005	C
2771	24.07.2005	C
2772	24.07.2005	C
2777	17.07.2005	C
2778	21.07.2005	C
2783	27.07.2005	C
2784	27.07.2005	C
2787	15.07.2005	C
2788	15.07.2005	C
2789	26.07.2005	C
2790	26.07.2005	C
2791	20.07.2005	C
2792	20.07.2005	C
2801	15.11.2005	C
2802	30.07.2005	C
2803	20.07.2005	C
2806	17.11.2005	C
2807	16.11.2005	C
2808	15.11.2005	C
2809	20.07.2005	C
2811	30.07.2005	C
2816	31.07.2005	C
2817	31.07.2005	C
2818	31.07.2005	C
2819	15.11.2005	C
2820	31.07.2005	C
2821	01.08.2005	C
2822	01.08.2005	C
2823	01.08.2005	C
2824	26.07.2005	C
2825	22.07.2005	C
2831	01.08.2005	C
2832	20.11.2005	C
2833	17.08.2006	SP
2834	22.07.2005	C
2836	02.08.2005	C
2837	02.08.2005	C
2838	14.11.2005	C
2839	03.08.2005	C
2840	16.08.2007	SP
2841	15.11.2005	C
2842	27.07.2005	C
2843	23.07.2005	C
2844	29.07.2005	C
2845	24.07.2005	C
2846	24.07.2005	C
2847	29.07.2005	C
2849	03.08.2005	C
2850	03.08.2005	C
2851	24.07.2005	C
2852	24.07.2005	C
2855	04.08.2005	C
2856	04.08.2005	C
2857	29.07.2005	C
2860	29.07.2005	C
2861	25.07.2005	C
2864	06.08.2005	C
2865	08.08.2006	SP
2866	29.05.2006	C
2867	26.07.2005	C
2868	26.07.2005	C
2869	26.07.2005	C
2870	06.08.2005	C
2871	06.08.2005	C
2872	27.07.2005	C
2874	17.11.2005	C
2875	27.07.2005	C
2876	27.07.2005	C
2879	27.07.2005	C
2880	27.07.2005	C
2881	27.07.2005	C
2883	28.07.2005	C
2884	07.08.2005	C
2885	07.08.2005	C
2886	28.07.2005	C
2887	28.07.2005	C
2888	28.07.2005	C
2890	01.08.2005	C
2891	07.08.2005	C
2892	28.07.2005	C
2893	28.07.2005	C
2894	07.08.2005	C
2895	28.07.2005	C
2896	01.08.2005	C
2898	01.08.2005	C
2899	07.08.2005	C
2900	07.08.2005	C
2901	28.07.2005	C
2902	08.08.2005	C
2903	08.08.2005	C
2904	12.02.2007	C
2905	08.08.2005	C
2906	15.08.2006	C
2907	08.08.2005	C
2910	09.08.2005	C
2911	09.08.2005	C
2912	09.08.2005	C
2914	30.07.2005	C
2915	30.07.2005	C
2918	31.07.2005	C
2919	31.07.2005	C
2920	31.07.2005	C
2921	31.07.2005	C
2922	31.07.2005	C
2923	15.11.2005	C
2924	17.08.2006	C
2925	15.11.2005	C
2926	15.11.2005	C
2927	31.07.2005	C
2928	31.07.2005	C
2929	31.07.2005	C
2930	31.07.2005	C
2931	31.07.2005	C
2932	31.07.2005	C
2935	17.11.2005	C
2936	10.08.2005	C
2939	17.11.2005	C
2940	11.08.2005	C
2943	11.08.2005	C
2944	20.07.2007	SP
2945	30.05.2006	C
2946	11.08.2005	C
2947	04.08.2005	C
2948	20.06.2006	SP
2949	11.08.2005	C
2951	12.08.2005	C
2954	03.08.2005	C
2955	03.08.2005	C
2958	14.08.2005	C
2959	14.08.2005	C
2960	14.08.2005	C
2961	04.08.2005	C
2962	17.08.2005	C
2963	17.08.2005	C
2964	16.11.2005	C
2966	09.07.2006	C
2967	17.08.2005	C
2968	01.07.2006	SP
2969	16.11.2005	C
2970	14.07.2006	SP
2971	15.11.2005	C
2972	19.08.2005	C
2973	20.08.2005	C
2974	10.08.2005	C
2975	10.08.2005	C
2976	10.08.2005	C
2979	11.08.2005	C
2980	15.08.2005	C
2981	15.08.2005	C
2982	15.08.2005	C
2990	18.08.2005	C
2991	14.08.2005	C
2992	14.08.2005	C
2994	15.08.2005	C
3000	26.08.2005	C
3001	26.08.2005	C
3002	26.08.2005	C
3003	26.08.2005	C
3013	26.08.2005	C
3014	15.11.2005	C
3015	16.08.2005	C
3017	17.08.2005	C
3019	17.08.2005	C
3020	17.08.2005	C
3025	29.08.2005	C
3026	29.08.2005	C
3027	29.08.2005	C
3029	31.08.2005	C
3030	21.08.2005	C
3031	31.08.2005	C
3032	31.08.2005	C
3033	31.08.2005	C
3034	31.08.2005	C
3035	31.08.2005	C
3036	25.08.2005	C
3037	25.08.2005	C
3038	31.08.2005	C
3039	31.08.2005	C
3040	31.08.2005	C
3041	31.08.2005	C
3042	15.11.2005	C
3043	21.08.2005	C
3044	31.08.2005	C
3045	31.08.2005	C
3046	31.08.2005	C
3047	25.08.2005	C
3048	21.08.2005	C
3050	23.07.2009	SP
3051	01.07.2005	C
3052	28.06.2006	SP
3053	04.07.2005	C
3054	06.07.2005	C
3055	11.07.2005	C
3056	11.07.2005	C
3057	20.07.2005	C
3058	21.07.2005	C
3059	03.08.2005	C
3060	31.05.2005	C
3061	01.06.2005	C
3062	01.06.2005	C
3063	01.06.2005	C
3064	01.06.2005	C
3065	01.06.2005	C
3066	22.07.2005	C
3067	15.11.2005	C
3068	22.07.2005	C
3087	22.05.2006	C
3088	22.05.2006	C
3089	20.07.2007	EP
3090	12.05.2006	C
3091	17.05.2006	C
3092	17.07.2007	EP
3093	17.05.2006	C
3094	17.05.2006	C
3095	17.05.2006	C
3096	23.05.2006	C
3097	13.05.2006	C
3101	14.05.2006	C
3102	14.05.2006	C
3103	14.05.2006	C
3104	14.05.2006	C
3106	14.05.2006	C
3107	14.05.2006	C
3108	14.05.2006	C
3110	14.05.2006	C
3111	14.05.2006	C
3112	14.05.2006	C
3113	14.05.2006	C
3115	18.05.2006	C
3116	18.05.2006	C
3117	18.05.2006	C
3118	14.05.2006	C
3119	14.05.2006	C
3120	20.05.2006	C
3121	16.05.2006	C
3122	20.05.2006	C
3123	16.05.2006	C
3124	16.05.2006	C
3125	16.05.2006	C
3126	16.05.2006	C
3131	27.05.2006	C
3132	17.05.2006	C
3133	17.05.2006	C
3134	17.05.2006	C
3136	18.05.2006	C
3140	22.05.2006	C
3141	22.05.2006	C
3144	20.05.2006	C
3145	20.05.2006	C
3146	20.05.2006	C
3148	20.05.2006	C
3149	20.05.2006	C
3150	20.05.2006	C
3156	21.05.2006	C
3157	21.05.2006	C
3158	21.05.2006	C
3159	21.05.2006	C
3161	23.05.2006	C
3162	23.05.2006	C
3163	23.05.2006	C
3164	23.05.2006	C
3165	27.05.2006	C
3166	23.05.2006	C
3167	27.05.2006	C
3170	24.05.2006	C
3171	24.05.2006	C
3172	24.05.2006	C
3173	24.05.2006	C
3174	24.05.2006	C
3175	24.05.2006	C
3176	24.05.2006	C
3177	25.05.2006	C
3178	25.05.2006	C
3179	25.05.2006	C
3180	25.05.2006	C
3200	13.06.2006	C
3201	13.06.2006	C
3202	13.06.2006	C
3204	16.06.2006	C
3208	06.06.2006	C
3209	06.06.2006	C
3210	06.06.2006	C
3211	11.06.2006	C
3212	07.06.2006	C
3213	18.06.2006	C
3218	12.06.2006	C
3219	12.06.2006	C
3220	08.06.2006	C
3221	08.06.2006	C
3222	08.06.2006	C
3223	08.06.2006	C
3224	18.06.2006	C
3225	08.06.2006	C
3230	10.06.2006	C
3231	10.06.2006	C
3232	10.06.2006	C
3233	10.06.2006	C
3240	24.06.2006	C
3241	24.06.2006	C
3245	14.06.2006	C
3246	24.06.2006	C
3247	14.06.2006	C
3248	14.06.2006	C
3249	19.06.2006	C
3250	15.06.2006	C
3251	15.06.2006	C
3252	15.06.2006	C
3257	16.06.2006	C
3258	26.06.2006	C
3259	20.06.2006	C
3260	16.06.2006	C
3261	26.06.2006	C
3262	16.06.2006	C
3263	16.06.2006	C
3264	16.06.2006	C
3265	21.06.2006	C
3266	21.06.2006	C
3267	21.06.2006	C
3268	17.06.2006	C
3272	29.06.2006	C
3273	29.06.2006	C
3275	29.06.2006	C
3276	05.07.2008	C
3277	29.06.2006	C
3278	13.10.2006	C
3279	29.06.2006	C
3280	27.06.2006	C
3281	27.06.2006	C
3283	30.06.2006	C
3284	30.06.2006	C
3285	28.07.2010	EP
3286	03.05.2008	SP
3287	20.06.2006	C
3288	07.06.2007	SP
3295	21.06.2006	C
3296	01.07.2006	C
3297	01.07.2006	C
3298	25.06.2006	C
3299	01.07.2006	C
3300	01.07.2006	C
3301	10.02.2007	C
